Classifier,Macro F1,Macro Recall,Macro Precision,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment,RandomState,WindowDuration,WindowStepSize,BatchSize,LearningRate,HiddenDim,Epochs
CNN,0.30977443609022554,0.32065217391304346,0.4083333333333333,0.391304347826087,0.25,,0.75,0.06666666666666667,,0.5142857142857142,0.10526315789473684,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",18,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.10810810810810811,0.5,0.06060606060606061,0.0,1.0,,0.0,0.12121212121212122,,0.0,0.21621621621621623,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",19,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.11428571428571428,0.5,0.06451612903225806,0.0,1.0,,0.0,0.12903225806451613,,0.0,0.22857142857142856,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",20,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.47692307692307695,0.5,0.45588235294117646,1.0,0.0,,0.9117647058823529,0.0,,0.9538461538461539,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",21,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.45614035087719296,0.48148148148148145,0.43333333333333335,0.9629629629629629,0.0,,0.8666666666666667,0.0,,0.9122807017543859,0.0,,"[2, 5, 7, 8, 9, 11, 13, 14, 15, 18, 19, 20, 21, 23]",23,FW,FW,1,52,6.5,8,64,0.001,,20
CNN,0.20588235294117646,0.5,0.12962962962962962,0.0,1.0,,0.0,0.25925925925925924,,0.0,0.4117647058823529,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",03,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.582472613458529,0.6162123385939742,0.5964285714285714,0.5853658536585366,0.6470588235294118,,0.8,0.39285714285714285,,0.676056338028169,0.4888888888888889,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",05,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.45440454662877805,0.4799749687108886,0.484375,0.48936170212765956,0.47058823529411764,,0.71875,0.25,,0.5822784810126582,0.32653061224489793,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",06,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.2777777777777778,0.5,0.19230769230769232,0.0,1.0,,0.0,0.38461538461538464,,0.0,0.5555555555555556,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",07,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.45161290322580644,0.5,0.4117647058823529,1.0,0.0,,0.8235294117647058,0.0,,0.9032258064516129,0.0,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",08,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.29285714285714287,0.4475703324808184,0.4226415094339623,0.13043478260869565,0.7647058823529411,,0.6,0.24528301886792453,,0.21428571428571427,0.37142857142857144,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",10,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.26580149002643594,0.4344362745098039,0.3938492063492064,0.10416666666666667,0.7647058823529411,,0.5555555555555556,0.23214285714285715,,0.17543859649122806,0.3561643835616438,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",12,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.46078431372549017,0.5,0.42727272727272725,1.0,0.0,,0.8545454545454545,0.0,,0.9215686274509803,0.0,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",20,LW,LW,3,12,6.0,10,64,0.001,,10
CNN,0.6000000000000001,0.6493506493506493,0.5982905982905983,0.7272727272727273,0.5714285714285714,,0.8888888888888888,0.3076923076923077,,0.8,0.4,,"[3, 5, 6, 7, 8, 10, 12, 20, 23, 24, 25]",23,LW,LW,3,12,6.0,10,64,0.001,,10
