,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class2 Recall,Class0 Precision,Class1 Precision,Class2 Precision,Class0 F1,Class1 F1,Class2 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
2,KNN,0.41788321167883213,0.2701843328219154,0.31940963519910887,0.25027825434599466,0.5137844611528822,0.0,0.4444444444444444,0.7192982456140351,0.0,0.09125475285171103,0.5994152046783625,0.0,0.15141955835962145,0.25027825434599466,0.31940963519910887,0.2701843328219154,[8],[16],['FW'],['FP'],3
3,DecisionTree,0.28284671532846717,0.2369859442034654,0.25225099786503297,0.18431837011582453,0.3308270676691729,0.0,0.42592592592592593,0.6439024390243903,0.0,0.06705539358600583,0.4370860927152318,0.0,0.1158690176322418,0.18431837011582453,0.25225099786503297,0.2369859442034654,[8],[16],['FW'],['FP'],3
4,MLP,0.49452554744525545,0.2882680011120378,0.37584702496983197,0.2908496732026144,0.6090225563909775,0.0,0.5185185185185185,0.7363636363636363,0.0,0.12844036697247707,0.6666666666666667,0.0,0.2058823529411765,0.2908496732026144,0.37584702496983197,0.2882680011120378,[8],[16],['FW'],['FP'],3
0,SVM,0.47719594594594594,0.321079746291202,0.36170155662909287,0.2432364250047845,0.4981481481481482,0.0,0.5869565217391305,0.9180887372013652,0.0,0.0451505016722408,0.6458583433373349,0.0,0.08385093167701863,0.2432364250047845,0.36170155662909287,0.321079746291202,[8],[18],['FW'],['FP'],3
1,RandomForest,0.5945945945945946,0.32967411321963325,0.3629763821792807,0.2800700536649635,0.6324074074074074,0.0,0.45652173913043476,0.9433701657458563,0.0,0.04565217391304348,0.7572062084257206,0.0,0.08300395256916995,0.2800700536649635,0.3629763821792807,0.32967411321963325,[8],[18],['FW'],['FP'],3
2,KNN,0.5548986486486487,0.32058602377931295,0.3484702093397745,0.26529995720291694,0.5888888888888889,0.0,0.45652173913043476,0.9190751445086706,0.0,0.042682926829268296,0.7178329571106095,0.0,0.07806691449814127,0.26529995720291694,0.3484702093397745,0.32058602377931295,[8],[18],['FW'],['FP'],3
3,DecisionTree,0.4831081081081081,0.32207207207207206,0.36386205045625336,0.2455177913435627,0.5046296296296297,0.0,0.5869565217391305,0.9206081081081081,0.0,0.04560810810810811,0.6519138755980862,0.0,0.08463949843260188,0.2455177913435627,0.36386205045625336,0.32207207207207206,[8],[18],['FW'],['FP'],3
4,MLP,0.5304054054054054,0.317624343527958,0.3117686527106817,0.2535862482575291,0.5657407407407408,0.0,0.3695652173913043,0.9201807228915663,0.0,0.032692307692307694,0.7006880733944955,0.0,0.060070671378091876,0.2535862482575291,0.3117686527106817,0.317624343527958,[8],[18],['FW'],['FP'],3
0,SVM,0.4555160142348754,0.3388108748399916,0.3908343281602335,0.26858991955944866,0.4582172701949861,0.0,0.7142857142857143,0.9013698630136986,0.0,0.11506276150627615,0.6075715604801478,0.0,0.1981981981981982,0.26858991955944866,0.3908343281602335,0.3388108748399916,[8],[19],['FW'],['FP'],3
1,RandomForest,0.3250296559905101,0.3380259592069605,0.39000832037043737,0.21068325410306857,0.28690807799442897,0.0,0.8831168831168831,0.9035087719298246,0.0,0.11056910569105691,0.4355179704016913,0.0,0.19653179190751444,0.21068325410306857,0.39000832037043737,0.3380259592069605,[8],[19],['FW'],['FP'],3
2,KNN,0.6014234875444839,0.33425577537727075,0.3899661155928565,0.31773440711988193,0.6504178272980501,0.0,0.5194805194805194,0.8728971962616823,0.0,0.12987012987012986,0.7454110135674381,0.0,0.20779220779220772,0.31773440711988193,0.3899661155928565,0.33425577537727075,[8],[19],['FW'],['FP'],3
3,DecisionTree,0.398576512455516,0.2910166695112932,0.27966091475840776,0.22427523545308445,0.4233983286908078,0.0,0.4155844155844156,0.8042328042328042,0.0,0.06881720430107527,0.5547445255474452,0.0,0.11808118081180811,0.22427523545308445,0.27966091475840776,0.2910166695112932,[8],[19],['FW'],['FP'],3
4,MLP,0.5136417556346382,0.33065962703489354,0.37879993729575895,0.28662796317945005,0.5389972144846796,0.0,0.5974025974025974,0.8775510204081632,0.0,0.11442786069651742,0.6678170836928387,0.0,0.1920668058455115,0.28662796317945005,0.37879993729575895,0.33065962703489354,[8],[19],['FW'],['FP'],3
0,SVM,0.38198198198198197,0.2970577809287487,0.35622557230597435,0.2567750677506775,0.4020100502512563,0.0,0.6666666666666666,0.7373271889400922,0.0,0.15384615384615385,0.5203252032520325,0.0,0.25,0.2567750677506775,0.35622557230597435,0.2970577809287487,[8],[24],['FW'],['FP'],3
1,RandomForest,0.4774774774774775,0.3351439340523507,0.3868702486792939,0.3059715229278328,0.5452261306532663,0.0,0.6153846153846154,0.8443579766536965,0.0,0.1610738255033557,0.6625954198473282,0.0,0.2553191489361702,0.3059715229278328,0.3868702486792939,0.3351439340523507,[8],[24],['FW'],['FP'],3
2,KNN,0.4252252252252252,0.2724476763885631,0.31447837477988233,0.261468333134403,0.507537688442211,0.0,0.4358974358974359,0.6870748299319728,0.0,0.13026819923371646,0.5838150289017341,0.0,0.20058997050147492,0.261468333134403,0.31447837477988233,0.2724476763885631,[8],[24],['FW'],['FP'],3
3,DecisionTree,0.4252252252252252,0.2684433186222025,0.2835545247605549,0.25185852347458115,0.5301507537688442,0.0,0.32051282051282054,0.7080536912751678,0.0,0.09727626459143969,0.6063218390804599,0.0,0.1492537313432836,0.25185852347458115,0.2835545247605549,0.2684433186222025,[8],[24],['FW'],['FP'],3
4,MLP,0.43423423423423424,0.3229116562449896,0.408001546192501,0.2913413852834397,0.4547738693467337,0.0,0.7692307692307693,0.7835497835497836,0.0,0.18518518518518517,0.5755166931637521,0.0,0.29850746268656714,0.2913413852834397,0.408001546192501,0.3229116562449896,[8],[24],['FW'],['FP'],3
0,SVM,0.49538745387453875,0.2830590918942734,0.3440181293279228,0.2696515185433923,0.6016746411483254,0.0,0.43037974683544306,0.7702909647779479,0.0,0.07888631090487239,0.6756212222968435,0.0,0.13333333333333336,0.2696515185433923,0.3440181293279228,0.2830590918942734,[8],[3],['FW'],['LW'],3
1,RandomForest,0.6872693726937269,0.2576504262335884,0.3008701269860497,0.2775604860319409,0.8899521531100478,0.0,0.012658227848101266,0.7638603696098563,0.0,0.00909090909090909,0.8220994475138121,0.0,0.010582010582010581,0.2775604860319409,0.3008701269860497,0.2576504262335884,[8],[3],['FW'],['LW'],3
2,KNN,0.5156826568265682,0.27585521959832265,0.2840177255566996,0.25977258642076223,0.6495215311004785,0.0,0.20253164556962025,0.7869565217391304,0.0,0.04060913705583756,0.7116644823066842,0.0,0.06765327695560254,0.25977258642076223,0.2840177255566996,0.27585521959832265,[8],[3],['FW'],['LW'],3
3,DecisionTree,0.41789667896678967,0.2641668489355497,0.2799598247632891,0.23113396489568602,0.5107655502392344,0.0,0.3291139240506329,0.7413194444444444,0.0,0.051181102362204724,0.6048158640226629,0.0,0.08858603066439523,0.23113396489568602,0.2799598247632891,0.2641668489355497,[8],[3],['FW'],['LW'],3
4,MLP,0.45018450184501846,0.276025048593538,0.29009448246623465,0.24494382206983076,0.5538277511961722,0.0,0.31645569620253167,0.7768456375838926,0.0,0.05122950819672131,0.6466480446927374,0.0,0.08818342151675485,0.24494382206983076,0.29009448246623465,0.276025048593538,[8],[3],['FW'],['LW'],3
0,SVM,0.4260204081632653,0.2806866803794447,0.3584244595274007,0.26191330070386615,0.5360576923076923,0.0,0.5392156862745098,0.7470686767169179,0.0,0.09499136442141623,0.6242127361791462,0.0,0.16152716593245228,0.26191330070386615,0.3584244595274007,0.2806866803794447,[8],[5],['FW'],['LW'],3
1,RandomForest,0.6062925170068028,0.2644733797902959,0.3344017094017094,0.2940153682203152,0.8365384615384616,0.0,0.16666666666666666,0.699497487437186,0.0,0.09392265193370165,0.761904761904762,0.0,0.12014134275618372,0.2940153682203152,0.3344017094017094,0.2644733797902959,[8],[5],['FW'],['LW'],3
2,KNN,0.4532312925170068,0.26974907866442643,0.3425716440422322,0.2653934217150652,0.5865384615384616,0.0,0.4411764705882353,0.7187039764359352,0.0,0.09054325955734406,0.6459298477829252,0.0,0.15025041736227043,0.2653934217150652,0.3425716440422322,0.26974907866442643,[8],[5],['FW'],['LW'],3
3,DecisionTree,0.36394557823129253,0.24556044125588214,0.24889234539969837,0.21511752180112612,0.48197115384615385,0.0,0.2647058823529412,0.6913793103448276,0.0,0.04530201342281879,0.5679886685552409,0.0,0.07736389684813752,0.21511752180112612,0.24889234539969837,0.24556044125588214,[8],[5],['FW'],['LW'],3
4,MLP,0.4175170068027211,0.2718487638237508,0.3429487179487179,0.25458225710311944,0.5288461538461539,0.0,0.5,0.7260726072607261,0.0,0.08947368421052632,0.611961057023644,0.0,0.15178571428571427,0.25458225710311944,0.3429487179487179,0.2718487638237508,[8],[5],['FW'],['LW'],3
0,SVM,0.2978395061728395,0.2782452033235659,0.3141434713736139,0.18441062564773905,0.3757637474541752,0.0,0.5666666666666667,0.8145695364238411,0.0,0.020166073546856466,0.5142857142857143,0.0,0.038946162657502864,0.18441062564773905,0.3141434713736139,0.2782452033235659,[8],[6],['FW'],['LW'],3
1,RandomForest,0.48919753086419754,0.25740121392295306,0.29060873500792034,0.2403100431190693,0.6384928716904277,0.0,0.23333333333333334,0.7572463768115942,0.0,0.014957264957264958,0.6928176795580111,0.0,0.028112449799196786,0.2403100431190693,0.29060873500792034,0.25740121392295306,[8],[6],['FW'],['LW'],3
2,KNN,0.43441358024691357,0.2795266795300186,0.37422493776872595,0.2372953708116077,0.5560081466395111,0.0,0.5666666666666667,0.8112927191679049,0.0,0.027287319422150885,0.6598187311178246,0.0,0.052067381316998465,0.2372953708116077,0.37422493776872595,0.2795266795300186,[8],[6],['FW'],['LW'],3
3,DecisionTree,0.36496913580246915,0.2587016974197976,0.3329033718035755,0.20657026328143216,0.4653767820773931,0.0,0.5333333333333333,0.7528830313014827,0.0,0.023222060957910014,0.5752045311516678,0.0,0.04450625869262865,0.20657026328143216,0.3329033718035755,0.2587016974197976,[8],[6],['FW'],['LW'],3
4,MLP,0.38503086419753085,0.2547773684005789,0.2447838877574112,0.20754574659996095,0.5010183299389002,0.0,0.23333333333333334,0.7534456355283308,0.0,0.01088646967340591,0.6018348623853211,0.0,0.020802377414561667,0.20754574659996095,0.2447838877574112,0.2547773684005789,[8],[6],['FW'],['LW'],3
0,SVM,0.4001892147587512,0.24083855937170318,0.3484074770258981,0.2527267156862745,0.5610119047619048,0.0,0.4842105263157895,0.6200657894736842,0.0,0.10244988864142539,0.5890624999999999,0.0,0.16911764705882354,0.2527267156862745,0.3484074770258981,0.24083855937170318,[8],[7],['FW'],['LW'],3
1,RandomForest,0.39072847682119205,0.2639856925571211,0.41876566416040095,0.26625489312444217,0.5089285714285714,0.0,0.7473684210526316,0.6602316602316602,0.0,0.13172541743970315,0.5747899159663865,0.0,0.22397476340694006,0.26625489312444217,0.41876566416040095,0.2639856925571211,[8],[7],['FW'],['LW'],3
2,KNN,0.47776726584673607,0.2589709867686912,0.36799289891395154,0.28407248947789493,0.6934523809523809,0.0,0.4105263157894737,0.6685796269727403,0.0,0.10833333333333334,0.6807888970051132,0.0,0.17142857142857143,0.28407248947789493,0.36799289891395154,0.2589709867686912,[8],[7],['FW'],['LW'],3
3,DecisionTree,0.3708609271523179,0.22825832288670053,0.30892857142857144,0.23235790352813837,0.5267857142857143,0.0,0.4,0.6040955631399317,0.0,0.08067940552016985,0.5627980922098569,0.0,0.13427561837455831,0.23235790352813837,0.30892857142857144,0.22825832288670053,[8],[7],['FW'],['LW'],3
4,MLP,0.42573320719016083,0.24252433717756536,0.32866019214703424,0.2560273181108439,0.6175595238095238,0.0,0.3684210526315789,0.6424148606811145,0.0,0.0851581508515815,0.6297420333839151,0.0,0.13833992094861658,0.2560273181108439,0.32866019214703424,0.24252433717756536,[8],[7],['FW'],['LW'],3
0,SVM,0.4601344860710855,0.30650376494906245,0.3441253753753754,0.2493640037463015,0.5011261261261262,0.0,0.53125,0.8541266794625719,0.0,0.06538461538461539,0.6316536550745209,0.0,0.11643835616438357,0.2493640037463015,0.3441253753753754,0.30650376494906245,[8],[8],['FW'],['LW'],3
1,RandomForest,0.3967339097022094,0.32089764810038873,0.3483483483483483,0.22948899047534302,0.42004504504504503,0.0,0.625,0.8987951807228916,0.0,0.06389776357827476,0.5725249424405219,0.0,0.11594202898550725,0.22948899047534302,0.3483483483483483,0.32089764810038873,[8],[8],['FW'],['LW'],3
2,KNN,0.5408261287223823,0.30843786509254134,0.3514921171171171,0.27564377564377557,0.6013513513513513,0.0,0.453125,0.8557692307692307,0.0,0.06954436450839328,0.7063492063492062,0.0,0.12058212058212057,0.27564377564377557,0.3514921171171171,0.30843786509254134,[8],[8],['FW'],['LW'],3
3,DecisionTree,0.3861671469740634,0.29505064977502954,0.3055555555555556,0.21736949388862367,0.4166666666666667,0.0,0.5,0.8314606741573034,0.0,0.053691275167785234,0.5551387846961741,0.0,0.09696969696969696,0.21736949388862367,0.3055555555555556,0.29505064977502954,[8],[8],['FW'],['LW'],3
4,MLP,0.5225744476464937,0.2971397898934131,0.30086336336336333,0.2590480989179706,0.5900900900900901,0.0,0.3125,0.8438003220611916,0.0,0.047619047619047616,0.6944996686547382,0.0,0.08264462809917356,0.2590480989179706,0.30086336336336333,0.2971397898934131,[8],[8],['FW'],['LW'],3
0,SVM,0.42374213836477986,0.2714207264454382,0.3086990234293139,0.23570007579924424,0.5321576763485477,0.0,0.3939393939393939,0.7714285714285715,0.0,0.042833607907743,0.6298342541436465,0.0,0.07726597325408618,0.23570007579924424,0.3086990234293139,0.2714207264454382,[8],[10],['FW'],['LW'],3
1,RandomForest,0.6069182389937107,0.280220646178093,0.37985665786495665,0.3011800138825163,0.7759336099585062,0.0,0.36363636363636365,0.7555555555555555,0.0,0.0851063829787234,0.7656090071647903,0.0,0.13793103448275862,0.3011800138825163,0.37985665786495665,0.280220646178093,[8],[10],['FW'],['LW'],3
2,KNN,0.4937106918238994,0.2865992557742169,0.3912255333417159,0.2718847284869424,0.6130705394190872,0.0,0.5606060606060606,0.7890520694259012,0.0,0.07074569789674952,0.690017513134851,0.0,0.1256366723259762,0.2718847284869424,0.3912255333417159,0.2865992557742169,[8],[10],['FW'],['LW'],3
3,DecisionTree,0.4009433962264151,0.28451739379980173,0.3739469382622909,0.23812635321564932,0.4854771784232365,0.0,0.6363636363636364,0.7918781725888325,0.0,0.06167400881057269,0.6019292604501608,0.0,0.11244979919678713,0.23812635321564932,0.3739469382622909,0.28451739379980173,[8],[10],['FW'],['LW'],3
4,MLP,0.3946540880503145,0.2754896613279119,0.3805901337021669,0.23483165824495159,0.475103734439834,0.0,0.6666666666666666,0.760797342192691,0.0,0.06567164179104477,0.5849297573435505,0.0,0.11956521739130434,0.23483165824495159,0.3805901337021669,0.2754896613279119,[8],[10],['FW'],['LW'],3
0,SVM,0.28038897893030795,0.2765855501212772,0.40404564315352703,0.17477550889975393,0.33713692946058094,0.0,0.875,0.8044554455445545,0.0,0.02530120481927711,0.4751461988304093,0.0,0.04918032786885246,0.17477550889975393,0.40404564315352703,0.2765855501212772,[8],[12],['FW'],['LW'],3
1,RandomForest,0.3225283630470016,0.29134051135100886,0.31368142000922083,0.19235942894151112,0.3993775933609959,0.0,0.5416666666666666,0.8574610244988864,0.0,0.016560509554140127,0.5449398443029017,0.0,0.032138442521631644,0.19235942894151112,0.31368142000922083,0.29134051135100886,[8],[12],['FW'],['LW'],3
2,KNN,0.49513776337115073,0.2767660830247116,0.34670355002305214,0.24777726279948262,0.6234439834024896,0.0,0.4166666666666667,0.8099730458221024,0.0,0.02032520325203252,0.7045720984759672,0.0,0.03875968992248062,0.24777726279948262,0.34670355002305214,0.2767660830247116,[8],[12],['FW'],['LW'],3
3,DecisionTree,0.3695299837925446,0.25371433779965363,0.3472798524665745,0.2027884478588704,0.45850622406639,0.0,0.5833333333333334,0.7391304347826086,0.0,0.0220125786163522,0.5659411011523687,0.0,0.04242424242424242,0.2027884478588704,0.3472798524665745,0.25371433779965363,[8],[12],['FW'],['LW'],3
4,MLP,0.44165316045380876,0.2788357543057814,0.32388197325956664,0.23159236146249132,0.5549792531120332,0.0,0.4166666666666667,0.8192955589586524,0.0,0.01721170395869191,0.6617192331478046,0.0,0.033057851239669415,0.23159236146249132,0.32388197325956664,0.2788357543057814,[8],[12],['FW'],['LW'],3
0,SVM,0.522911051212938,0.2924580125174479,0.3892036571485748,0.25976185118913686,0.6158868335146899,0.0,0.5517241379310345,0.8410104011887073,0.0,0.03636363636363636,0.7110552763819095,0.0,0.06823027718550106,0.25976185118913686,0.3892036571485748,0.2924580125174479,[8],[20],['FW'],['LW'],3
1,RandomForest,0.45103324348607365,0.26481361775479423,0.3156604505146774,0.22578160129637645,0.5331882480957563,0.0,0.41379310344827586,0.7692307692307693,0.0,0.025210084033613446,0.6298200514138818,0.0,0.04752475247524752,0.22578160129637645,0.3156604505146774,0.26481361775479423,[8],[20],['FW'],['LW'],3
2,KNN,0.5759209344115005,0.3007042152517821,0.46626142858929615,0.2844996626828776,0.6746463547334058,0.0,0.7241379310344828,0.8469945355191257,0.0,0.05511811023622047,0.7510599636583889,0.0,0.1024390243902439,0.2844996626828776,0.46626142858929615,0.3007042152517821,[8],[20],['FW'],['LW'],3
3,DecisionTree,0.3998203054806828,0.28088301021498757,0.3506435030580466,0.21586078281580012,0.4657236126224157,0.0,0.5862068965517241,0.8136882129277566,0.0,0.028960817717206135,0.5923875432525951,0.0,0.0551948051948052,0.21586078281580012,0.3506435030580466,0.28088301021498757,[8],[20],['FW'],['LW'],3
4,MLP,0.477088948787062,0.2924135427738038,0.44862606781484127,0.2502270964883128,0.5527747551686616,0.0,0.7931034482758621,0.8314238952536824,0.0,0.045816733067729085,0.6640522875816993,0.0,0.08662900188323919,0.2502270964883128,0.44862606781484127,0.2924135427738038,[8],[20],['FW'],['LW'],3
0,SVM,0.4325980392156863,0.3030686428083705,0.37326646854878653,0.23849175690535462,0.4947994056463596,0.0,0.625,0.8626943005181347,0.0,0.046511627906976744,0.6288951841359773,0.0,0.08658008658008658,0.23849175690535462,0.37326646854878653,0.3030686428083705,[8],[23],['FW'],['LW'],3
1,RandomForest,0.4252450980392157,0.2896179461902815,0.4199015601783061,0.23747276688453164,0.4784546805349183,0.0,0.78125,0.8090452261306532,0.0,0.05980861244019139,0.6013071895424837,0.0,0.11111111111111112,0.23747276688453164,0.4199015601783061,0.2896179461902815,[8],[23],['FW'],['LW'],3
2,KNN,0.4963235294117647,0.28037161740865446,0.27996532937097574,0.24309074470434763,0.5898959881129272,0.0,0.25,0.8168724279835391,0.0,0.024242424242424242,0.6850733390854186,0.0,0.044198895027624314,0.24309074470434763,0.27996532937097574,0.28037161740865446,[8],[23],['FW'],['LW'],3
3,DecisionTree,0.36519607843137253,0.294991338498965,0.4055534918276374,0.21460268714011513,0.40416047548291234,0.0,0.8125,0.8318042813455657,0.0,0.053169734151329244,0.5439999999999999,0.0,0.0998080614203455,0.21460268714011513,0.4055534918276374,0.294991338498965,[8],[23],['FW'],['LW'],3
