,Classifier,Accuracy,Precision,Recall,F1,Class0 Recall,Class1 Recall,Class0 Precision,Class1 Precision,Class0 F1,Class1 F1,Macro F1,Macro Recall,Macro Precision,TrainParticipants,TestParticipants,TrainConditions,TestConditions,Experiment
1,RandomForest,0.7023945267958951,0.5608250939683584,0.5554032683183975,0.5573662073966642,0.8250922509225093,0.2857142857142857,0.796863863150392,0.3247863247863248,0.8107324147933285,0.304,0.5573662073966642,0.5554032683183975,0.5608250939683584,[10],[15],['LP'],['RP'],36
2,KNN,0.7080957810718358,0.5461057902381993,0.5361059475256407,0.5371268349002145,0.8516605166051661,0.22055137844611528,0.7877133105802048,0.3044982698961938,0.8184397163120568,0.2558139534883721,0.5371268349002145,0.5361059475256407,0.5461057902381993,[10],[15],['LP'],['RP'],36
3,DecisionTree,0.4492588369441277,0.5344128744282869,0.5445199715155047,0.44093680709534366,0.36974169741697416,0.7192982456140351,0.8172920065252854,0.25153374233128833,0.5091463414634146,0.3727272727272727,0.44093680709534366,0.5445199715155047,0.5344128744282869,[10],[15],['LP'],['RP'],36
4,MLP,0.6488027366020525,0.535106735533516,0.5401677625798814,0.5355959012447562,0.7394833948339483,0.3408521303258145,0.792094861660079,0.278118609406953,0.764885496183206,0.30630630630630634,0.5355959012447562,0.5401677625798814,0.535106735533516,[10],[15],['LP'],['RP'],36
0,SVM,0.49019607843137253,0.5264604497896831,0.5761609907120743,0.4141791475402269,0.469969040247678,0.6823529411764706,0.933579335793358,0.11934156378600823,0.6252059308072488,0.20315236427320488,0.4141791475402269,0.5761609907120743,0.5264604497896831,[10],[17],['LP'],['RP'],36
1,RandomForest,0.7025210084033613,0.5586553137737648,0.6461300309597523,0.5414132832348184,0.7157894736842105,0.5764705882352941,0.9413680781758957,0.17594254937163376,0.8132254660569821,0.2696011004126547,0.5414132832348184,0.6461300309597523,0.5586553137737648,[10],[17],['LP'],['RP'],36
2,KNN,0.6005602240896358,0.5199617707395701,0.5555727554179566,0.46358689398770386,0.6111455108359133,0.5,0.9207089552238806,0.11921458625525946,0.7346483066617044,0.19252548131370328,0.46358689398770386,0.5555727554179566,0.5199617707395701,[10],[17],['LP'],['RP'],36
3,DecisionTree,0.31708683473389354,0.5076394194041253,0.5173374613003096,0.29640990121868765,0.26996904024767804,0.7647058823529411,0.9159663865546218,0.09931245225362872,0.4170253467240555,0.1757944557133198,0.29640990121868765,0.5173374613003096,0.5076394194041253,[10],[17],['LP'],['RP'],36
4,MLP,0.5394957983193277,0.5265977500301604,0.5770897832817338,0.44044826071304355,0.5306501547987617,0.6235294117647059,0.9305103148751357,0.12268518518518519,0.6758675078864353,0.2050290135396518,0.44044826071304355,0.5770897832817338,0.5265977500301604,[10],[17],['LP'],['RP'],36
0,SVM,0.6773399014778325,0.5072929140008032,0.5171088794237557,0.4802806441525954,0.7157464212678937,0.3184713375796178,0.9075194468452895,0.10706638115631692,0.8003048780487806,0.16025641025641027,0.4802806441525954,0.5171088794237557,0.5072929140008032,[10],[20],['LP'],['RP'],36
1,RandomForest,0.6717980295566502,0.5454745882289095,0.6164211376395348,0.5171883323153811,0.6850715746421268,0.5477707006369427,0.9340148698884758,0.15693430656934307,0.7904050334250884,0.24397163120567378,0.5171883323153811,0.6164211376395348,0.5454745882289095,[10],[20],['LP'],['RP'],36
2,KNN,0.7216748768472906,0.5248189764318797,0.5530242837108532,0.5123511904761905,0.7620995228357191,0.34394904458598724,0.9156429156429157,0.13399503722084366,0.8318452380952381,0.19285714285714284,0.5123511904761905,0.5530242837108532,0.5248189764318797,[10],[20],['LP'],['RP'],36
3,DecisionTree,0.36637931034482757,0.5337444943478922,0.5810310916598284,0.3392618424876489,0.3149284253578732,0.8471337579617835,0.9506172839506173,0.11687170474516696,0.47311827956989244,0.20540540540540542,0.3392618424876489,0.5810310916598284,0.5337444943478922,[10],[20],['LP'],['RP'],36
4,MLP,0.5917487684729064,0.5117501184646975,0.5322986813940664,0.4534143329033594,0.6059986366734833,0.4585987261146497,0.9127310061601642,0.11076923076923077,0.7283900040966816,0.1784386617100372,0.4534143329033594,0.5322986813940664,0.5117501184646975,[10],[20],['LP'],['RP'],36
0,SVM,0.5867526377491208,0.504266825643537,0.5294914056981399,0.40493878102323044,0.5912408759124088,0.46774193548387094,0.9671641791044776,0.04136947218259629,0.7338618346545867,0.07601572739187418,0.40493878102323044,0.5294914056981399,0.504266825643537,[10],[21],['LP'],['RP'],36
1,RandomForest,0.7995310668229777,0.4981744902797534,0.49244564790832746,0.47155873562177336,0.8236009732360098,0.16129032258064516,0.9630156472261735,0.03333333333333333,0.8878688524590164,0.055248618784530384,0.47155873562177336,0.49244564790832746,0.4981744902797534,[10],[21],['LP'],['RP'],36
2,KNN,0.7022274325908558,0.5020339911539138,0.5118024487873793,0.44617327310976995,0.7171532846715328,0.3064516129032258,0.9648117839607201,0.03925619834710744,0.8227494766224703,0.0695970695970696,0.44617327310976995,0.5118024487873793,0.5020339911539138,[10],[21],['LP'],['RP'],36
3,DecisionTree,0.623094958968347,0.5230904759362378,0.6569931716505769,0.4391563607063117,0.6204379562043796,0.6935483870967742,0.9817131857555341,0.06446776611694154,0.760342899739098,0.11796982167352539,0.4391563607063117,0.6569931716505769,0.5230904759362378,[10],[21],['LP'],['RP'],36
4,MLP,0.634232121922626,0.49399147469617266,0.4610018836825995,0.41254610591281426,0.6478102189781022,0.27419354838709675,0.9594594594594594,0.028523489932885907,0.7734204793028322,0.05167173252279636,0.41254610591281426,0.4610018836825995,0.49399147469617266,[10],[21],['LP'],['RP'],36
0,SVM,0.5030777839955233,0.48834515954081176,0.4811726554799771,0.44111879363684003,0.516597510373444,0.44574780058651026,0.7980769230769231,0.17861339600470036,0.6272040302267002,0.2550335570469799,0.44111879363684003,0.4811726554799771,0.48834515954081176,[10],[23],['LP'],['RP'],36
1,RandomForest,0.63794068270845,0.49962739259356675,0.49951732557809386,0.4944660514677108,0.7233748271092669,0.2756598240469208,0.8089713843774169,0.1902834008097166,0.7637824023366192,0.22514970059880238,0.4944660514677108,0.49951732557809386,0.49962739259356675,[10],[23],['LP'],['RP'],36
2,KNN,0.6485730274202575,0.5012839854649276,0.5016051966594063,0.4978648081727913,0.7392807745504841,0.26392961876832843,0.8098484848484848,0.19271948608137046,0.7729573391178598,0.22277227722772278,0.4978648081727913,0.5016051966594063,0.5012839854649276,[10],[23],['LP'],['RP'],36
3,DecisionTree,0.35310576385002795,0.5412159274297547,0.5453724096810698,0.3526579676355933,0.23443983402489627,0.8563049853372434,0.8737113402061856,0.2087205146533238,0.36968375136314063,0.335632183908046,0.3526579676355933,0.5453724096810698,0.5412159274297547,[10],[23],['LP'],['RP'],36
4,MLP,0.5892557358701734,0.47091329130823434,0.45934989028283096,0.4565733651519671,0.669432918395574,0.24926686217008798,0.7908496732026143,0.15097690941385436,0.7250936329588015,0.18805309734513279,0.4565733651519671,0.45934989028283096,0.47091329130823434,[10],[23],['LP'],['RP'],36
0,SVM,0.5596840257460504,0.5079142478591233,0.5103478835910932,0.49454736791424353,0.6059436510999614,0.4147521160822249,0.7643622200584226,0.25146627565982405,0.6759956942949408,0.3130990415335463,0.49454736791424353,0.5103478835910932,0.5079142478591233,[10],[24],['LP'],['RP'],36
1,RandomForest,0.5968402574605032,0.5081334737883323,0.5097470221775031,0.5044264883080525,0.6785025086839058,0.34099153567110035,0.7633521493703864,0.25291479820627805,0.718430731507969,0.2904222451081359,0.5044264883080525,0.5097470221775031,0.5081334737883323,[10],[24],['LP'],['RP'],36
2,KNN,0.6246342890579286,0.5135719845416014,0.5149078966957056,0.5132588393649857,0.727518332690081,0.3022974607013301,0.7656376929325751,0.2615062761506276,0.7460914308331683,0.28042624789680315,0.5132588393649857,0.5149078966957056,0.5135719845416014,[10],[24],['LP'],['RP'],36
3,DecisionTree,0.38092451726155646,0.5002649590848309,0.5002839799379958,0.38047567897237167,0.2690081049787727,0.7315598548972189,0.7584330794341676,0.2420968387354942,0.39715099715099716,0.3638003607937462,0.38047567897237167,0.5002839799379958,0.5002649590848309,[10],[24],['LP'],['RP'],36
4,MLP,0.5626097132826214,0.530928817463983,0.5415026062217974,0.5125852048976225,0.5824006175221922,0.5006045949214026,0.7851196670135275,0.2767379679144385,0.6687347662308886,0.3564356435643564,0.5125852048976225,0.5415026062217974,0.530928817463983,[10],[24],['LP'],['RP'],36
0,SVM,0.7246376811594203,0.7384615384615385,0.6956521739130435,0.7164179104477613,0.7536231884057971,0.6956521739130435,0.7123287671232876,0.7384615384615385,0.732394366197183,0.7164179104477613,0.7244061383224721,0.7246376811594203,0.7253951527924131,[13],[13],['LP'],['LP'],38
1,RandomForest,0.9420289855072463,0.9692307692307692,0.9130434782608695,0.9402985074626865,0.9710144927536232,0.9130434782608695,0.9178082191780822,0.9692307692307692,0.943661971830986,0.9402985074626865,0.9419802396468362,0.9420289855072463,0.9435194942044257,[13],[13],['LP'],['LP'],38
2,KNN,0.8405797101449275,0.8507462686567164,0.8260869565217391,0.838235294117647,0.855072463768116,0.8260869565217391,0.8309859154929577,0.8507462686567164,0.8428571428571429,0.838235294117647,0.8405462184873949,0.8405797101449275,0.8408660920748371,[13],[13],['LP'],['LP'],38
3,DecisionTree,0.8043478260869565,0.7441860465116279,0.927536231884058,0.8258064516129032,0.6811594202898551,0.927536231884058,0.9038461538461539,0.7441860465116279,0.7768595041322315,0.8258064516129032,0.8013329778725673,0.8043478260869565,0.8240161001788908,[13],[13],['LP'],['LP'],38
4,MLP,0.8188405797101449,0.8142857142857143,0.8260869565217391,0.8201438848920863,0.8115942028985508,0.8260869565217391,0.8235294117647058,0.8142857142857143,0.8175182481751825,0.8201438848920863,0.8188310665336345,0.818840579710145,0.8189075630252101,[13],[13],['LP'],['LP'],38
0,SVM,0.4412470023980815,0.5186120215945242,0.536561405169965,0.4034224874742116,0.4036312849162011,0.6694915254237288,0.8810975609756098,0.15612648221343872,0.553639846743295,0.2532051282051282,0.4034224874742116,0.536561405169965,0.5186120215945242,[13],[2],['LP'],['FW'],38
1,RandomForest,0.5407673860911271,0.4924862227896435,0.4848144115140612,0.43914905422180706,0.5628491620111732,0.4067796610169492,0.8520084566596194,0.1329639889196676,0.6778805719091674,0.20041753653444677,0.43914905422180706,0.4848144115140612,0.4924862227896435,[13],[2],['LP'],['FW'],38
2,KNN,0.6342925659472423,0.542691406708738,0.5817512546160402,0.5184894231224269,0.6550279329608939,0.5084745762711864,0.889943074003795,0.19543973941368079,0.754625905068383,0.2823529411764706,0.5184894231224269,0.5817512546160402,0.542691406708738,[13],[2],['LP'],['FW'],38
3,DecisionTree,0.30815347721822545,0.47624826238869894,0.46258640280276486,0.2986663207738284,0.24720670391061453,0.6779661016949152,0.8232558139534883,0.12924071082390953,0.3802363050483351,0.21709633649932158,0.2986663207738284,0.46258640280276486,0.47624826238869894,[13],[2],['LP'],['FW'],38
4,MLP,0.5479616306954437,0.485631724015293,0.4713095350819051,0.4364410349246749,0.5782122905027933,0.3644067796610169,0.8466257668711656,0.1246376811594203,0.6871369294605809,0.1857451403887689,0.4364410349246749,0.4713095350819051,0.485631724015293,[13],[2],['LP'],['FW'],38
0,SVM,0.5052132701421801,0.4869230769230769,0.48622015331526897,0.48459715639810425,0.5585585585585585,0.4138817480719794,0.62,0.35384615384615387,0.5876777251184834,0.3815165876777251,0.48459715639810425,0.48622015331526897,0.4869230769230769,[13],[5],['LP'],['FW'],38
1,RandomForest,0.6180094786729858,0.3885265700483092,0.4910932783683426,0.3888752337543427,0.9744744744744744,0.007712082262210797,0.6270531400966184,0.15,0.7630805408583187,0.01466992665036675,0.3888752337543427,0.4910932783683426,0.3885265700483092,[13],[5],['LP'],['FW'],38
2,KNN,0.5393364928909953,0.48889185625344256,0.4897249434524499,0.48767985611510783,0.6786786786786787,0.30077120822622105,0.6243093922651933,0.35347432024169184,0.6503597122302157,0.32499999999999996,0.48767985611510783,0.4897249434524499,0.48889185625344256,[13],[5],['LP'],['FW'],38
3,DecisionTree,0.5677725118483412,0.5193452002003276,0.5175934289044829,0.5160160965794769,0.7087087087087087,0.3264781491002571,0.6430517711171662,0.3956386292834891,0.6742857142857143,0.35774647887323946,0.5160160965794769,0.5175934289044829,0.5193452002003276,[13],[5],['LP'],['FW'],38
4,MLP,0.4985781990521327,0.46889107448355904,0.46813458702918853,0.46823836778873407,0.5840840840840841,0.35218508997429304,0.6068642745709828,0.3309178743961353,0.5952563121652639,0.34122042341220427,0.46823836778873407,0.46813458702918853,0.46889107448355904,[13],[5],['LP'],['FW'],38
0,SVM,0.504746835443038,0.517422385620915,0.5176385442514475,0.504568222801042,0.44489247311827956,0.5903846153846154,0.6084558823529411,0.4263888888888889,0.5139751552795031,0.4951612903225807,0.504568222801042,0.5176385442514475,0.517422385620915,[13],[7],['LP'],['FW'],38
1,RandomForest,0.5822784810126582,0.4988077496274218,0.4998345740281224,0.39749534168219436,0.9650537634408602,0.03461538461538462,0.5885245901639344,0.4090909090909091,0.7311608961303462,0.06382978723404256,0.39749534168219436,0.4998345740281224,0.4988077496274218,[13],[7],['LP'],['FW'],38
2,KNN,0.5110759493670886,0.49131394920868604,0.4914598842018197,0.4911711599040122,0.6021505376344086,0.38076923076923075,0.5818181818181818,0.4008097165991903,0.5918097754293262,0.3905325443786982,0.4911711599040122,0.4914598842018197,0.49131394920868604,[13],[7],['LP'],['FW'],38
3,DecisionTree,0.5427215189873418,0.547626221539265,0.5490281224152191,0.5409735538560906,0.5134408602150538,0.5846153846153846,0.6387959866220736,0.45645645645645644,0.5692995529061103,0.5126475548060708,0.5409735538560906,0.5490281224152191,0.547626221539265,[13],[7],['LP'],['FW'],38
4,MLP,0.5363924050632911,0.4850625418807237,0.4889371381306865,0.46978651273593547,0.7567204301075269,0.22115384615384615,0.5816115702479339,0.3885135135135135,0.6577102803738317,0.2818627450980392,0.46978651273593547,0.4889371381306865,0.4850625418807237,[13],[7],['LP'],['FW'],38
0,SVM,0.5377358490566038,0.5558565531475748,0.5518647992795447,0.5336773092291578,0.40535372848948376,0.6983758700696056,0.6198830409356725,0.4918300653594771,0.4901734104046242,0.5771812080536913,0.5336773092291578,0.5518647992795447,0.5558565531475748,[13],[8],['LP'],['FW'],38
1,RandomForest,0.5482180293501048,0.5261958997722096,0.5077546547892091,0.4211319894073971,0.9273422562141491,0.08816705336426914,0.5523917995444191,0.5,0.6923625981441828,0.14990138067061143,0.4211319894073971,0.5077546547892091,0.5261958997722096,[13],[8],['LP'],['FW'],38
2,KNN,0.5345911949685535,0.5286372201062511,0.5283856742956262,0.5283202081031964,0.5927342256214149,0.46403712296983757,0.5730129390018485,0.48426150121065376,0.5827067669172932,0.4739336492890995,0.5283202081031964,0.5283856742956262,0.5286372201062511,[13],[8],['LP'],['FW'],38
3,DecisionTree,0.5083857442348009,0.49497837714805965,0.49530195685253287,0.49126710790673245,0.6309751434034416,0.35962877030162416,0.5445544554455446,0.4454022988505747,0.5845881310894597,0.3979460847240051,0.49126710790673245,0.49530195685253287,0.49497837714805965,[13],[8],['LP'],['FW'],38
4,MLP,0.4643605870020964,0.4834147334147334,0.48698389178973706,0.44481507843863,0.25239005736137665,0.7215777262180975,0.5238095238095238,0.443019943019943,0.3406451612903226,0.5489849955869374,0.44481507843863,0.48698389178973706,0.4834147334147334,[13],[8],['LP'],['FW'],38
0,SVM,0.5229276895943563,0.5707398072852846,0.5673128202750017,0.5221752570815721,0.38755304101838756,0.747072599531616,0.7172774869109948,0.4242021276595745,0.5032139577594124,0.5411365564037319,0.5221752570815721,0.5673128202750017,0.5707398072852846,[13],[9],['LP'],['FW'],38
1,RandomForest,0.4691358024691358,0.4164791414228839,0.4216847914299627,0.4180451127819549,0.6138613861386139,0.22950819672131148,0.5688073394495413,0.2641509433962264,0.5904761904761905,0.2456140350877193,0.4180451127819549,0.4216847914299627,0.4164791414228839,[13],[9],['LP'],['FW'],38
2,KNN,0.5238095238095238,0.512593127029189,0.5132979340088576,0.5097558866760815,0.5558698727015559,0.4707259953161593,0.6348949919224556,0.39029126213592236,0.5927601809954751,0.42675159235668797,0.5097558866760815,0.5132979340088576,0.512593127029189,[13],[9],['LP'],['FW'],38
3,DecisionTree,0.4329805996472663,0.46167951102843474,0.4617872794305191,0.4329766312297474,0.3451202263083451,0.5784543325526932,0.5754716981132075,0.34788732394366195,0.43147656940760387,0.4344766930518909,0.4329766312297474,0.4617872794305191,0.46167951102843474,[13],[9],['LP'],['FW'],38
4,MLP,0.5246913580246914,0.5466869783399048,0.5483223966424746,0.5239417071478141,0.4526166902404526,0.6440281030444965,0.6779661016949152,0.41540785498489424,0.542832909245123,0.5050505050505051,0.5239417071478141,0.5483223966424746,0.5466869783399048,[13],[9],['LP'],['FW'],38
0,SVM,0.4377880184331797,0.45400946585530766,0.4518203711573877,0.43591628447086517,0.39594843462246776,0.5076923076923077,0.5733333333333334,0.33468559837728196,0.46840958605664484,0.40342298288508555,0.43591628447086517,0.4518203711573877,0.45400946585530766,[13],[11],['LP'],['FW'],38
1,RandomForest,0.5668202764976958,0.45238173187100994,0.4752741181470463,0.4343944099378882,0.8397790055248618,0.11076923076923077,0.6120805369127517,0.2926829268292683,0.7080745341614907,0.16071428571428573,0.4343944099378882,0.4752741181470463,0.45238173187100994,[13],[11],['LP'],['FW'],38
